id_x,type_x,name,latitude_deg,longitude_deg,id_y,airport_ref_x,length_ft,width_ft,surface,airport_ref_y,type_y,frequency_mhz
1665,medium_airport,St. Anthony Airport,51.391899108900006,-56.083099365200006,235041,1665,4000.0,100.0,ASP,1665,AWOS,118.65
1665,medium_airport,St. Anthony Airport,51.391899108900006,-56.083099365200006,235041,1665,4000.0,100.0,ASP,1665,CNTR,133.0
1665,medium_airport,St. Anthony Airport,51.391899108900006,-56.083099365200006,235041,1665,4000.0,100.0,ASP,1665,FSS,122.3
1665,medium_airport,St. Anthony Airport,51.391899108900006,-56.083099365200006,235041,1665,4000.0,100.0,ASP,1665,RCO,123.275
1665,medium_airport,St. Anthony Airport,51.391899108900006,-56.083099365200006,235041,1665,4000.0,100.0,ASP,1665,RDO,122.3
1666,medium_airport,Tofino / Long Beach Airport,49.079833,-125.77558300000001,234716,1666,4999.0,150.0,CON,1666,CNTR,132.9
1666,medium_airport,Tofino / Long Beach Airport,49.079833,-125.77558300000001,234716,1666,4999.0,150.0,CON,1666,RCO,123.25
1666,medium_airport,Tofino / Long Beach Airport,49.079833,-125.77558300000001,234717,1666,4997.0,100.0,CON,1666,CNTR,132.9
1666,medium_airport,Tofino / Long Beach Airport,49.079833,-125.77558300000001,234717,1666,4997.0,100.0,CON,1666,RCO,123.25
1666,medium_airport,Tofino / Long Beach Airport,49.079833,-125.77558300000001,234718,1666,5000.0,100.0,CON,1666,CNTR,132.9
1666,medium_airport,Tofino / Long Beach Airport,49.079833,-125.77558300000001,234718,1666,5000.0,100.0,CON,1666,RCO,123.25
1667,small_airport,Banff Airport,51.2073404699,-115.541861057,246312,1667,3000.0,190.0,TURF/SNOW,1667,ATF,123.3
1667,small_airport,Banff Airport,51.2073404699,-115.541861057,246312,1667,3000.0,190.0,TURF/SNOW,1667,PAL,133.75
1667,small_airport,Banff Airport,51.2073404699,-115.541861057,246312,1667,3000.0,190.0,TURF/SNOW,1667,RDO,123.55
1668,medium_airport,Kugaaruk Airport,68.534401,-89.808098,235071,1668,5000.0,100.0,GVL,1668,ATF,122.1
1668,medium_airport,Kugaaruk Airport,68.534401,-89.808098,235071,1668,5000.0,100.0,GVL,1668,RDO,122.1
1669,medium_airport,Baie Comeau Airport,49.13249969482422,-68.20439910888672,234645,1669,6000.0,150.0,ASP,1669,A/D,134.65
1669,medium_airport,Baie Comeau Airport,49.13249969482422,-68.20439910888672,234645,1669,6000.0,150.0,ASP,1669,RCO,118.3
1669,medium_airport,Baie Comeau Airport,49.13249969482422,-68.20439910888672,234645,1669,6000.0,150.0,ASP,1669,RDO,118.3
1670,medium_airport,Bella Coola Airport,52.387501,-126.596001,234814,1670,4200.0,100.0,ASP,1670,ATF,122.8
1670,medium_airport,Bella Coola Airport,52.387501,-126.596001,234814,1670,4200.0,100.0,ASP,1670,RCO,126.7
1671,medium_airport,Uranium City Airport,59.5614013671875,-108.4810028076172,260322,1671,,,UNK,1671,ATF,123.2
1671,medium_airport,Uranium City Airport,59.5614013671875,-108.4810028076172,234726,1671,3930.0,100.0,GVL,1671,ATF,123.2
1672,medium_airport,Bonnyville Airport,54.304199,-110.744003,234632,1672,4433.0,75.0,ASP,1672,ATF,123.2
1673,medium_airport,CFB Bagotville,48.33060073852539,-70.99639892578125,234967,1673,10000.0,150.0,CON,1673,A/D,127.2
1673,medium_airport,CFB Bagotville,48.33060073852539,-70.99639892578125,234967,1673,10000.0,150.0,CON,1673,AAS,121.2
1673,medium_airport,CFB Bagotville,48.33060073852539,-70.99639892578125,234967,1673,10000.0,150.0,CON,1673,ATIS,124.2
1673,medium_airport,CFB Bagotville,48.33060073852539,-70.99639892578125,234967,1673,10000.0,150.0,CON,1673,CLD,119.0
1673,medium_airport,CFB Bagotville,48.33060073852539,-70.99639892578125,234967,1673,10000.0,150.0,CON,1673,GND,121.7
1673,medium_airport,CFB Bagotville,48.33060073852539,-70.99639892578125,234967,1673,10000.0,150.0,CON,1673,OPS,26.46
1673,medium_airport,CFB Bagotville,48.33060073852539,-70.99639892578125,234967,1673,10000.0,150.0,CON,1673,PMSV,34.46
1673,medium_airport,CFB Bagotville,48.33060073852539,-70.99639892578125,234967,1673,10000.0,150.0,CON,1673,TWR,126.2
1673,medium_airport,CFB Bagotville,48.33060073852539,-70.99639892578125,234968,1673,6000.0,150.0,ASP,1673,A/D,127.2
1673,medium_airport,CFB Bagotville,48.33060073852539,-70.99639892578125,234968,1673,6000.0,150.0,ASP,1673,AAS,121.2
1673,medium_airport,CFB Bagotville,48.33060073852539,-70.99639892578125,234968,1673,6000.0,150.0,ASP,1673,ATIS,124.2
1673,medium_airport,CFB Bagotville,48.33060073852539,-70.99639892578125,234968,1673,6000.0,150.0,ASP,1673,CLD,119.0
1673,medium_airport,CFB Bagotville,48.33060073852539,-70.99639892578125,234968,1673,6000.0,150.0,ASP,1673,GND,121.7
1673,medium_airport,CFB Bagotville,48.33060073852539,-70.99639892578125,234968,1673,6000.0,150.0,ASP,1673,OPS,26.46
1673,medium_airport,CFB Bagotville,48.33060073852539,-70.99639892578125,234968,1673,6000.0,150.0,ASP,1673,PMSV,34.46
1673,medium_airport,CFB Bagotville,48.33060073852539,-70.99639892578125,234968,1673,6000.0,150.0,ASP,1673,TWR,126.2
1674,medium_airport,Baker Lake Airport,64.29889678960001,-96.077796936,235085,1674,4200.0,100.0,GVL,1674,FSS,568.0
1674,medium_airport,Baker Lake Airport,64.29889678960001,-96.077796936,235085,1674,4200.0,100.0,GVL,1674,UNIC,122.1
1675,medium_airport,Campbell River Airport,49.95080184936523,-125.27100372314452,234903,1675,5000.0,150.0,ASP,1675,A/D,123.7
1675,medium_airport,Campbell River Airport,49.95080184936523,-125.27100372314452,234903,1675,5000.0,150.0,ASP,1675,A/G,122.0
1675,medium_airport,Campbell River Airport,49.95080184936523,-125.27100372314452,234903,1675,5000.0,150.0,ASP,1675,ATF,122.0
1675,medium_airport,Campbell River Airport,49.95080184936523,-125.27100372314452,234903,1675,5000.0,150.0,ASP,1675,ATIS,128.55
1675,medium_airport,Campbell River Airport,49.95080184936523,-125.27100372314452,234903,1675,5000.0,150.0,ASP,1675,FSS,122.0
1675,medium_airport,Campbell River Airport,49.95080184936523,-125.27100372314452,234903,1675,5000.0,150.0,ASP,1675,RCO,126.7
1678,medium_airport,Brandon Municipal Airport,49.91,-99.951897,234770,1678,2795.0,100.0,ASP,1678,A/G,122.1
1678,medium_airport,Brandon Municipal Airport,49.91,-99.951897,234770,1678,2795.0,100.0,ASP,1678,CNTR,132.25
1678,medium_airport,Brandon Municipal Airport,49.91,-99.951897,234770,1678,2795.0,100.0,ASP,1678,RCO,126.7
1678,medium_airport,Brandon Municipal Airport,49.91,-99.951897,234770,1678,2795.0,100.0,ASP,1678,RDO,122.1
1678,medium_airport,Brandon Municipal Airport,49.91,-99.951897,234771,1678,6500.0,150.0,ASP,1678,A/G,122.1
1678,medium_airport,Brandon Municipal Airport,49.91,-99.951897,234771,1678,6500.0,150.0,ASP,1678,CNTR,132.25
1678,medium_airport,Brandon Municipal Airport,49.91,-99.951897,234771,1678,6500.0,150.0,ASP,1678,RCO,126.7
1678,medium_airport,Brandon Municipal Airport,49.91,-99.951897,234771,1678,6500.0,150.0,ASP,1678,RDO,122.1
1678,medium_airport,Brandon Municipal Airport,49.91,-99.951897,234772,1678,3000.0,60.0,GVL,1678,A/G,122.1
1678,medium_airport,Brandon Municipal Airport,49.91,-99.951897,234772,1678,3000.0,60.0,GVL,1678,CNTR,132.25
1678,medium_airport,Brandon Municipal Airport,49.91,-99.951897,234772,1678,3000.0,60.0,GVL,1678,RCO,126.7
1678,medium_airport,Brandon Municipal Airport,49.91,-99.951897,234772,1678,3000.0,60.0,GVL,1678,RDO,122.1
1682,medium_airport,Calgary / Springbank Airport,51.103099823,-114.374000549,234751,1682,3423.0,100.0,ASP,1682,A/G,118.2
1682,medium_airport,Calgary / Springbank Airport,51.103099823,-114.374000549,234751,1682,3423.0,100.0,ASP,1682,ATIS,127.9
1682,medium_airport,Calgary / Springbank Airport,51.103099823,-114.374000549,234751,1682,3423.0,100.0,ASP,1682,GND,121.8
1682,medium_airport,Calgary / Springbank Airport,51.103099823,-114.374000549,234751,1682,3423.0,100.0,ASP,1682,RCO,123.375
1682,medium_airport,Calgary / Springbank Airport,51.103099823,-114.374000549,234751,1682,3423.0,100.0,ASP,1682,TWR,118.2
1682,medium_airport,Calgary / Springbank Airport,51.103099823,-114.374000549,234751,1682,3423.0,100.0,ASP,1682,TWR,120.7
1682,medium_airport,Calgary / Springbank Airport,51.103099823,-114.374000549,234752,1682,5000.0,98.0,ASP,1682,A/G,118.2
1682,medium_airport,Calgary / Springbank Airport,51.103099823,-114.374000549,234752,1682,5000.0,98.0,ASP,1682,ATIS,127.9
1682,medium_airport,Calgary / Springbank Airport,51.103099823,-114.374000549,234752,1682,5000.0,98.0,ASP,1682,GND,121.8
1682,medium_airport,Calgary / Springbank Airport,51.103099823,-114.374000549,234752,1682,5000.0,98.0,ASP,1682,RCO,123.375
1682,medium_airport,Calgary / Springbank Airport,51.103099823,-114.374000549,234752,1682,5000.0,98.0,ASP,1682,TWR,118.2
1682,medium_airport,Calgary / Springbank Airport,51.103099823,-114.374000549,234752,1682,5000.0,98.0,ASP,1682,TWR,120.7
1683,medium_airport,Lourdes de Blanc Sablon Airport,51.4435997009,-57.1852989197,234828,1683,4500.0,150.0,ASP,1683,RCO,122.0
1683,medium_airport,Lourdes de Blanc Sablon Airport,51.4435997009,-57.1852989197,234828,1683,4500.0,150.0,ASP,1683,RDO,122.0
1685,medium_airport,Cambridge Bay Airport,69.1081008911,-105.13800048799999,235074,1685,5000.0,150.0,GVL,1685,ACC,126.7
1685,medium_airport,Cambridge Bay Airport,69.1081008911,-105.13800048799999,235074,1685,5000.0,150.0,GVL,1685,ARTC,126.7
1685,medium_airport,Cambridge Bay Airport,69.1081008911,-105.13800048799999,235074,1685,5000.0,150.0,GVL,1685,ATF,122.1
1685,medium_airport,Cambridge Bay Airport,69.1081008911,-105.13800048799999,235074,1685,5000.0,150.0,GVL,1685,OPS,22.89
1685,medium_airport,Cambridge Bay Airport,69.1081008911,-105.13800048799999,235074,1685,5000.0,150.0,GVL,1685,RDO,122.1
1686,medium_airport,Cornwall Regional Airport,45.09280014038086,-74.56330108642578,234871,1686,3500.0,100.0,ASP,1686,A/D,135.25
1686,medium_airport,Cornwall Regional Airport,45.09280014038086,-74.56330108642578,234871,1686,3500.0,100.0,ASP,1686,UNIC,122.775
1687,medium_airport,Nanaimo Airport,49.054970224899996,-123.869862556,234602,1687,6602.0,150.0,ASP,1687,APP,133.95
1687,medium_airport,Nanaimo Airport,49.054970224899996,-123.869862556,234602,1687,6602.0,150.0,ASP,1687,ATF,122.1
1687,medium_airport,Nanaimo Airport,49.054970224899996,-123.869862556,234602,1687,6602.0,150.0,ASP,1687,ATIS,128.425
1687,medium_airport,Nanaimo Airport,49.054970224899996,-123.869862556,234602,1687,6602.0,150.0,ASP,1687,FSS,122.1
1687,medium_airport,Nanaimo Airport,49.054970224899996,-123.869862556,234602,1687,6602.0,150.0,ASP,1687,RCO,126.7
1688,medium_airport,Centralia / James T. Field Memorial Aerodrome,43.285599,-81.508301,234544,1688,5012.0,100.0,ASP,1688,UNIC,122.8
1688,medium_airport,Centralia / James T. Field Memorial Aerodrome,43.285599,-81.508301,234545,1688,4400.0,150.0,ASP,1688,UNIC,122.8
1689,medium_airport,Castlegar/West Kootenay Regional Airport,49.296398162799996,-117.63200378399999,234514,1689,5300.0,150.0,ASP,1689,ATF,122.1
1689,medium_airport,Castlegar/West Kootenay Regional Airport,49.296398162799996,-117.63200378399999,234514,1689,5300.0,150.0,ASP,1689,CNTR,134.2
1689,medium_airport,Castlegar/West Kootenay Regional Airport,49.296398162799996,-117.63200378399999,234514,1689,5300.0,150.0,ASP,1689,RCO,126.7
1689,medium_airport,Castlegar/West Kootenay Regional Airport,49.296398162799996,-117.63200378399999,234514,1689,5300.0,150.0,ASP,1689,RDO,122.1
1690,medium_airport,Miramichi Airport,47.007801,-65.449203,234559,1690,5200.0,150.0,ASP,1690,CNTR,123.7
1690,medium_airport,Miramichi Airport,47.007801,-65.449203,234559,1690,5200.0,150.0,ASP,1690,UNIC,122.7
1690,medium_airport,Miramichi Airport,47.007801,-65.449203,234560,1690,10006.0,150.0,ASP,1690,CNTR,123.7
1690,medium_airport,Miramichi Airport,47.007801,-65.449203,234560,1690,10006.0,150.0,ASP,1690,UNIC,122.7
1690,medium_airport,Miramichi Airport,47.007801,-65.449203,234561,1690,7500.0,150.0,ASP,1690,CNTR,123.7
1690,medium_airport,Miramichi Airport,47.007801,-65.449203,234561,1690,7500.0,150.0,ASP,1690,UNIC,122.7
1690,medium_airport,Miramichi Airport,47.007801,-65.449203,234562,1690,5513.0,150.0,ASP,1690,CNTR,123.7
1690,medium_airport,Miramichi Airport,47.007801,-65.449203,234562,1690,5513.0,150.0,ASP,1690,UNIC,122.7
1364,small_airport,Chatham Kent Airport,42.3064002991,-82.0819015503,234971,1364,5000.0,75.0,ASP,1364,CNTR,132.25
1364,small_airport,Chatham Kent Airport,42.3064002991,-82.0819015503,234971,1364,5000.0,75.0,ASP,1364,UNIC,123.2
1691,medium_airport,Charlo Airport,47.990798999999996,-66.330299,234942,1691,6000.0,150.0,ASP,1691,A/G,122.2
1691,medium_airport,Charlo Airport,47.990798999999996,-66.330299,234942,1691,6000.0,150.0,ASP,1691,ATF,122.2
1691,medium_airport,Charlo Airport,47.990798999999996,-66.330299,234942,1691,6000.0,150.0,ASP,1691,CNTR,134.25
1691,medium_airport,Charlo Airport,47.990798999999996,-66.330299,234942,1691,6000.0,150.0,ASP,1691,RCO,126.7
1692,medium_airport,Cochrane Airport,49.10559844970703,-81.01360321044922,234611,1692,4500.0,100.0,ASP,1692,ATF,122.8
1693,medium_airport,Kugluktuk Airport,67.816704,-115.143997,235084,1693,5500.0,100.0,GVL,1693,ATF,122.1
1693,medium_airport,Kugluktuk Airport,67.816704,-115.143997,235084,1693,5500.0,100.0,GVL,1693,RDO,122.1
1694,medium_airport,Blue River Airport,52.11669921875,-119.28299713134766,234911,1694,5000.0,60.0,ASP,1694,ATF,123.2
1695,medium_airport,Chetwynd Airport,55.68719863891602,-121.6269989013672,235055,1695,4484.0,100.0,ASP,1695,ATF,123.2
1695,medium_airport,Chetwynd Airport,55.68719863891602,-121.6269989013672,235055,1695,4484.0,100.0,ASP,1695,RCO,126.7
1698,small_airport,Coronation Airport,52.0750007629,-111.444999695,234586,1698,3000.0,75.0,ASP,1698,ATF,122.8
1699,small_airport,Chilliwack Airport,49.1528015137,-121.93900299100001,235014,1699,3990.0,75.0,ASP,1699,UNIC,122.7
1701,medium_airport,Clyde River Airport,70.4860992432,-68.5167007446,235069,1701,3500.0,100.0,GVL,1701,ATF,122.1
1701,medium_airport,Clyde River Airport,70.4860992432,-68.5167007446,235069,1701,3500.0,100.0,GVL,1701,AWOS,124.6
1701,medium_airport,Clyde River Airport,70.4860992432,-68.5167007446,235069,1701,3500.0,100.0,GVL,1701,RDO,122.1
1702,small_airport,Fairmont Hot Springs Airport,50.330299377399996,-115.87300109899999,234827,1702,6003.0,100.0,ASP,1702,ATF,123.2
1702,small_airport,Fairmont Hot Springs Airport,50.330299377399996,-115.87300109899999,234827,1702,6003.0,100.0,ASP,1702,RCO,126.7
1703,medium_airport,Dawson City Airport,64.04309844970703,-139.12800598144528,235080,1703,5000.0,100.0,GVL,1703,ATF,122.1
1703,medium_airport,Dawson City Airport,64.04309844970703,-139.12800598144528,235080,1703,5000.0,100.0,GVL,1703,RCO,126.7
1703,medium_airport,Dawson City Airport,64.04309844970703,-139.12800598144528,235080,1703,5000.0,100.0,GVL,1703,RDO,122.1
1704,medium_airport,Burwash Airport,61.37110137939453,-139.04100036621094,235100,1704,5000.0,100.0,GVL,1704,ATF,122.1
1704,medium_airport,Burwash Airport,61.37110137939453,-139.04100036621094,235100,1704,5000.0,100.0,GVL,1704,AWOS,128.7
1704,medium_airport,Burwash Airport,61.37110137939453,-139.04100036621094,235100,1704,5000.0,100.0,GVL,1704,RCO,126.7
1704,medium_airport,Burwash Airport,61.37110137939453,-139.04100036621094,235100,1704,5000.0,100.0,GVL,1704,RDO,122.1
1705,medium_airport,Princeton Airport,49.468101501499994,-120.51100158700001,234603,1705,3932.0,75.0,ASP,1705,ATF,123.2
1705,medium_airport,Princeton Airport,49.468101501499994,-120.51100158700001,234603,1705,3932.0,75.0,ASP,1705,CNTR,135.0
1705,medium_airport,Princeton Airport,49.468101501499994,-120.51100158700001,234603,1705,3932.0,75.0,ASP,1705,RCO,125.85
1706,medium_airport,Deer Lake Airport,49.21080017089844,-57.39139938354492,234836,1706,8005.0,150.0,ASP,1706,CNTR,134.6
1706,medium_airport,Deer Lake Airport,49.21080017089844,-57.39139938354492,234836,1706,8005.0,150.0,ASP,1706,FSS,122.2
1706,medium_airport,Deer Lake Airport,49.21080017089844,-57.39139938354492,234836,1706,8005.0,150.0,ASP,1706,RCO,126.7
1706,medium_airport,Deer Lake Airport,49.21080017089844,-57.39139938354492,234836,1706,8005.0,150.0,ASP,1706,RDO,122.2
1708,small_airport,Dease Lake Airport,58.4221992493,-130.031997681,234898,1708,6000.0,90.0,ASP,1708,ATF,123.2
1708,small_airport,Dease Lake Airport,58.4221992493,-130.031997681,234898,1708,6000.0,90.0,ASP,1708,CNTR,134.05
1708,small_airport,Dease Lake Airport,58.4221992493,-130.031997681,234898,1708,6000.0,90.0,ASP,1708,RCO,126.7
1710,medium_airport,Dauphin Barker Airport,51.10079956054688,-100.052001953125,234690,1710,2000.0,60.0,GVL,1710,A/G,122.3
1710,medium_airport,Dauphin Barker Airport,51.10079956054688,-100.052001953125,234690,1710,2000.0,60.0,GVL,1710,AWOS,128.6
1710,medium_airport,Dauphin Barker Airport,51.10079956054688,-100.052001953125,234690,1710,2000.0,60.0,GVL,1710,RCO,122.3
1710,medium_airport,Dauphin Barker Airport,51.10079956054688,-100.052001953125,234691,1710,2700.0,75.0,ASP,1710,A/G,122.3
1710,medium_airport,Dauphin Barker Airport,51.10079956054688,-100.052001953125,234691,1710,2700.0,75.0,ASP,1710,AWOS,128.6
1710,medium_airport,Dauphin Barker Airport,51.10079956054688,-100.052001953125,234691,1710,2700.0,75.0,ASP,1710,RCO,122.3
1710,medium_airport,Dauphin Barker Airport,51.10079956054688,-100.052001953125,234692,1710,5000.0,150.0,ASP,1710,A/G,122.3
1710,medium_airport,Dauphin Barker Airport,51.10079956054688,-100.052001953125,234692,1710,5000.0,150.0,ASP,1710,AWOS,128.6
1710,medium_airport,Dauphin Barker Airport,51.10079956054688,-100.052001953125,234692,1710,5000.0,150.0,ASP,1710,RCO,122.3
1711,medium_airport,Dolbeau St Felicien Airport,48.778499603271,-72.375,234474,1711,4971.0,100.0,ASP,1711,A/D,126.7
1711,medium_airport,Dolbeau St Felicien Airport,48.778499603271,-72.375,234474,1711,4971.0,100.0,ASP,1711,UNIC,122.7
1713,medium_airport,Dawson Creek Airport,55.7422981262207,-120.18299865722656,234790,1713,5000.0,150.0,ASP,1713,A/G,122.2
1713,medium_airport,Dawson Creek Airport,55.7422981262207,-120.18299865722656,234790,1713,5000.0,150.0,ASP,1713,RDO,122.2
1716,medium_airport,Huronia Airport,44.6833000183,-79.9282989502,234563,1716,3998.0,75.0,ASP,1716,CNTR,124.025
1716,medium_airport,Huronia Airport,44.6833000183,-79.9282989502,234563,1716,3998.0,75.0,ASP,1716,UNIC,122.85
1717,large_airport,Edmonton International Airport,53.309700012200004,-113.580001831,234742,1717,11000.0,200.0,ASP,1717,AAS,118.3
1717,large_airport,Edmonton International Airport,53.309700012200004,-113.580001831,234742,1717,11000.0,200.0,ASP,1717,APP,118.3
1717,large_airport,Edmonton International Airport,53.309700012200004,-113.580001831,234742,1717,11000.0,200.0,ASP,1717,ARR,120.5
1717,large_airport,Edmonton International Airport,53.309700012200004,-113.580001831,234742,1717,11000.0,200.0,ASP,1717,ATIS,128.0
1717,large_airport,Edmonton International Airport,53.309700012200004,-113.580001831,234742,1717,11000.0,200.0,ASP,1717,CLD,124.1
1717,large_airport,Edmonton International Airport,53.309700012200004,-113.580001831,234742,1717,11000.0,200.0,ASP,1717,DEP,133.65
1717,large_airport,Edmonton International Airport,53.309700012200004,-113.580001831,234742,1717,11000.0,200.0,ASP,1717,FSS,122.5
1717,large_airport,Edmonton International Airport,53.309700012200004,-113.580001831,234742,1717,11000.0,200.0,ASP,1717,GND,121.7
1717,large_airport,Edmonton International Airport,53.309700012200004,-113.580001831,234742,1717,11000.0,200.0,ASP,1717,INFO,122.95
1717,large_airport,Edmonton International Airport,53.309700012200004,-113.580001831,234742,1717,11000.0,200.0,ASP,1717,INFO,123.0
1717,large_airport,Edmonton International Airport,53.309700012200004,-113.580001831,234742,1717,11000.0,200.0,ASP,1717,TWR,118.3
1717,large_airport,Edmonton International Airport,53.309700012200004,-113.580001831,234743,1717,10200.0,200.0,ASP,1717,AAS,118.3
1717,large_airport,Edmonton International Airport,53.309700012200004,-113.580001831,234743,1717,10200.0,200.0,ASP,1717,APP,118.3
1717,large_airport,Edmonton International Airport,53.309700012200004,-113.580001831,234743,1717,10200.0,200.0,ASP,1717,ARR,120.5
1717,large_airport,Edmonton International Airport,53.309700012200004,-113.580001831,234743,1717,10200.0,200.0,ASP,1717,ATIS,128.0
1717,large_airport,Edmonton International Airport,53.309700012200004,-113.580001831,234743,1717,10200.0,200.0,ASP,1717,CLD,124.1
1717,large_airport,Edmonton International Airport,53.309700012200004,-113.580001831,234743,1717,10200.0,200.0,ASP,1717,DEP,133.65
1717,large_airport,Edmonton International Airport,53.309700012200004,-113.580001831,234743,1717,10200.0,200.0,ASP,1717,FSS,122.5
1717,large_airport,Edmonton International Airport,53.309700012200004,-113.580001831,234743,1717,10200.0,200.0,ASP,1717,GND,121.7
1717,large_airport,Edmonton International Airport,53.309700012200004,-113.580001831,234743,1717,10200.0,200.0,ASP,1717,INFO,122.95
1717,large_airport,Edmonton International Airport,53.309700012200004,-113.580001831,234743,1717,10200.0,200.0,ASP,1717,INFO,123.0
1717,large_airport,Edmonton International Airport,53.309700012200004,-113.580001831,234743,1717,10200.0,200.0,ASP,1717,TWR,118.3
1718,medium_airport,Arviat Airport,61.0942001343,-94.0708007812,235093,1718,4000.0,100.0,GVL,1718,AWOS,128.7
1718,medium_airport,Arviat Airport,61.0942001343,-94.0708007812,235093,1718,4000.0,100.0,GVL,1718,RDO,122.1
1719,medium_airport,Elliot Lake Municipal Airport,46.351398468,-82.5614013672,234780,1719,4500.0,100.0,ASP,1719,CNTR,135.4
1719,medium_airport,Elliot Lake Municipal Airport,46.351398468,-82.5614013672,234780,1719,4500.0,100.0,ASP,1719,UNIC,123.0
1720,medium_airport,Manitoulin East Municipal Airport,45.84280014038086,-81.85810089111328,234609,1720,3500.0,100.0,ASP,1720,CNTR,135.4
1720,medium_airport,Manitoulin East Municipal Airport,45.84280014038086,-81.85810089111328,234609,1720,3500.0,100.0,ASP,1720,UNIC,122.8
1721,medium_airport,Estevan Airport,49.210300445600005,-102.96600341799999,234928,1721,5000.0,100.0,ASP,1721,ATF,123.0
1721,medium_airport,Estevan Airport,49.210300445600005,-102.96600341799999,234929,1721,3000.0,75.0,ASP,1721,ATF,123.0
1723,small_airport,Edmundston Airport,47.4906005859375,-68.48190307617189,234993,1723,4499.0,75.0,ASP,1723,UNIC,122.8
1724,medium_airport,Edson Airport,53.5788993835,-116.46499633799999,235005,1724,6000.0,100.0,ASP,1724,ATF,123.2
1724,medium_airport,Edson Airport,53.5788993835,-116.46499633799999,235005,1724,6000.0,100.0,ASP,1724,AWOS,128.75
1725,small_airport,Eureka Airport,79.9946975708,-85.814201355,235065,1725,4836.0,150.0,GVL,1725,UNIC,122.8
1726,medium_airport,Inuvik Mike Zubko Airport,68.30419921880001,-133.483001709,234636,1726,6000.0,150.0,ASP,1726,ATIS,128.5
1726,medium_airport,Inuvik Mike Zubko Airport,68.30419921880001,-133.483001709,234636,1726,6000.0,150.0,ASP,1726,MF,122.3
1726,medium_airport,Inuvik Mike Zubko Airport,68.30419921880001,-133.483001709,234636,1726,6000.0,150.0,ASP,1726,PAL,132.4
1726,medium_airport,Inuvik Mike Zubko Airport,68.30419921880001,-133.483001709,234636,1726,6000.0,150.0,ASP,1726,RADIO,122.3
1726,medium_airport,Inuvik Mike Zubko Airport,68.30419921880001,-133.483001709,234636,1726,6000.0,150.0,ASP,1726,RCO,123.375
1726,medium_airport,Inuvik Mike Zubko Airport,68.30419921880001,-133.483001709,234636,1726,6000.0,150.0,ASP,1726,VDF,122.3
1727,medium_airport,Amos/Magny Airport,48.563903,-78.249702,234722,1727,5000.0,100.0,ASP,1727,CNTR,125.9
1727,medium_airport,Amos/Magny Airport,48.563903,-78.249702,234722,1727,5000.0,100.0,ASP,1727,RDO,126.7
1727,medium_airport,Amos/Magny Airport,48.563903,-78.249702,234722,1727,5000.0,100.0,ASP,1727,UNIC,122.8
1729,medium_airport,Iqaluit Airport,63.756402,-68.555801,234923,1729,8605.0,200.0,ASP,1729,APRON ADV,122.925
1729,medium_airport,Iqaluit Airport,63.756402,-68.555801,234923,1729,8605.0,200.0,ASP,1729,FSS,122.2
1729,medium_airport,Iqaluit Airport,63.756402,-68.555801,234923,1729,8605.0,200.0,ASP,1729,INTL AIR,126.9
1729,medium_airport,Iqaluit Airport,63.756402,-68.555801,234923,1729,8605.0,200.0,ASP,1729,MF,122.2
1729,medium_airport,Iqaluit Airport,63.756402,-68.555801,234923,1729,8605.0,200.0,ASP,1729,PAL,134.55
1729,medium_airport,Iqaluit Airport,63.756402,-68.555801,234923,1729,8605.0,200.0,ASP,1729,RCO,123.275
1729,medium_airport,Iqaluit Airport,63.756402,-68.555801,234923,1729,8605.0,200.0,ASP,1729,VDF,122.2
1730,medium_airport,Fredericton Airport,45.86890029907226,-66.53720092773439,234736,1730,8005.0,200.0,ASP,1730,A/G,119.0
1730,medium_airport,Fredericton Airport,45.86890029907226,-66.53720092773439,234736,1730,8005.0,200.0,ASP,1730,CNTR,124.3
1730,medium_airport,Fredericton Airport,45.86890029907226,-66.53720092773439,234736,1730,8005.0,200.0,ASP,1730,RDO,119.0
1730,medium_airport,Fredericton Airport,45.86890029907226,-66.53720092773439,234737,1730,6000.0,200.0,ASP,1730,A/G,119.0
1730,medium_airport,Fredericton Airport,45.86890029907226,-66.53720092773439,234737,1730,6000.0,200.0,ASP,1730,CNTR,124.3
1730,medium_airport,Fredericton Airport,45.86890029907226,-66.53720092773439,234737,1730,6000.0,200.0,ASP,1730,RDO,119.0
1731,small_airport,Brantford Municipal Airport,43.13140106201172,-80.34249877929688,234815,1731,5000.0,100.0,ASP,1731,A/D,128.27
1731,small_airport,Brantford Municipal Airport,43.13140106201172,-80.34249877929688,234815,1731,5000.0,100.0,ASP,1731,UNIC,122.825
1731,small_airport,Brantford Municipal Airport,43.13140106201172,-80.34249877929688,234816,1731,2600.0,100.0,ASP,1731,A/D,128.27
1731,small_airport,Brantford Municipal Airport,43.13140106201172,-80.34249877929688,234816,1731,2600.0,100.0,ASP,1731,UNIC,122.825
1731,small_airport,Brantford Municipal Airport,43.13140106201172,-80.34249877929688,234817,1731,2600.0,100.0,ASP,1731,A/D,128.27
1731,small_airport,Brantford Municipal Airport,43.13140106201172,-80.34249877929688,234817,1731,2600.0,100.0,ASP,1731,UNIC,122.825
1732,medium_airport,Forestville Airport,48.74610137939453,-69.09719848632811,234451,1732,5000.0,100.0,ASP,1732,ATF,123.2
1734,medium_airport,La Macaza / Mont-Tremblant International Inc Airport,46.409400939899996,-74.7799987793,234897,1734,5587.0,100.0,ASP,1734,ATF,122.7
