airport_id,airport_type,airport_name,airport_long,airport_lat,runway_len,runway_wdt,runway_surface,radio_freq
1662,medium_airport,Winnipeg / St. Andrews Airport,50.0564002991,-97.0325012207,2850.0,75.0,ASP,121.8
1662,medium_airport,Winnipeg / St. Andrews Airport,50.0564002991,-97.0325012207,2850.0,75.0,ASP,118.5
1662,medium_airport,Winnipeg / St. Andrews Airport,50.0564002991,-97.0325012207,3000.0,75.0,ASP,118.5
1662,medium_airport,Winnipeg / St. Andrews Airport,50.0564002991,-97.0325012207,3000.0,75.0,ASP,125.8
1662,medium_airport,Winnipeg / St. Andrews Airport,50.0564002991,-97.0325012207,3000.0,75.0,ASP,121.8
1662,medium_airport,Winnipeg / St. Andrews Airport,50.0564002991,-97.0325012207,3000.0,75.0,ASP,118.5
1662,medium_airport,Winnipeg / St. Andrews Airport,50.0564002991,-97.0325012207,3000.0,75.0,ASP,118.5
1662,medium_airport,Winnipeg / St. Andrews Airport,50.0564002991,-97.0325012207,3000.0,75.0,ASP,125.8
1662,medium_airport,Winnipeg / St. Andrews Airport,50.0564002991,-97.0325012207,3000.0,75.0,ASP,121.8
1662,medium_airport,Winnipeg / St. Andrews Airport,50.0564002991,-97.0325012207,3000.0,75.0,ASP,118.5
1663,heliport,Halifax / CFB Shearwater Heliport,44.639702,-63.499401,5692.0,200.0,ASP,119.2
1663,heliport,Halifax / CFB Shearwater Heliport,44.639702,-63.499401,5692.0,200.0,ASP,126.2
1663,heliport,Halifax / CFB Shearwater Heliport,44.639702,-63.499401,5692.0,200.0,ASP,129.175
1663,heliport,Halifax / CFB Shearwater Heliport,44.639702,-63.499401,5692.0,200.0,ASP,121.7
1663,heliport,Halifax / CFB Shearwater Heliport,44.639702,-63.499401,5692.0,200.0,ASP,30.88
1663,heliport,Halifax / CFB Shearwater Heliport,44.639702,-63.499401,5692.0,200.0,ASP,34.46
1663,heliport,Halifax / CFB Shearwater Heliport,44.639702,-63.499401,5692.0,200.0,ASP,119.0
1663,heliport,Halifax / CFB Shearwater Heliport,44.639702,-63.499401,8998.0,200.0,ASP,119.2
1663,heliport,Halifax / CFB Shearwater Heliport,44.639702,-63.499401,8998.0,200.0,ASP,126.2
1663,heliport,Halifax / CFB Shearwater Heliport,44.639702,-63.499401,8998.0,200.0,ASP,129.175
1663,heliport,Halifax / CFB Shearwater Heliport,44.639702,-63.499401,8998.0,200.0,ASP,121.7
1663,heliport,Halifax / CFB Shearwater Heliport,44.639702,-63.499401,8998.0,200.0,ASP,30.88
1663,heliport,Halifax / CFB Shearwater Heliport,44.639702,-63.499401,8998.0,200.0,ASP,34.46
1663,heliport,Halifax / CFB Shearwater Heliport,44.639702,-63.499401,8998.0,200.0,ASP,119.0
1663,heliport,Halifax / CFB Shearwater Heliport,44.639702,-63.499401,3500.0,112.0,Asphalt,119.2
1663,heliport,Halifax / CFB Shearwater Heliport,44.639702,-63.499401,3500.0,112.0,Asphalt,126.2
1663,heliport,Halifax / CFB Shearwater Heliport,44.639702,-63.499401,3500.0,112.0,Asphalt,129.175
1663,heliport,Halifax / CFB Shearwater Heliport,44.639702,-63.499401,3500.0,112.0,Asphalt,121.7
1663,heliport,Halifax / CFB Shearwater Heliport,44.639702,-63.499401,3500.0,112.0,Asphalt,30.88
1663,heliport,Halifax / CFB Shearwater Heliport,44.639702,-63.499401,3500.0,112.0,Asphalt,34.46
1663,heliport,Halifax / CFB Shearwater Heliport,44.639702,-63.499401,3500.0,112.0,Asphalt,119.0
1664,medium_airport,Lac Du Bonnet Airport,50.2943992615,-96.01000213620001,3600.0,75.0,ASP,122.8
1665,medium_airport,St. Anthony Airport,51.391899108900006,-56.083099365200006,4000.0,100.0,ASP,122.3
1665,medium_airport,St. Anthony Airport,51.391899108900006,-56.083099365200006,4000.0,100.0,ASP,118.65
1665,medium_airport,St. Anthony Airport,51.391899108900006,-56.083099365200006,4000.0,100.0,ASP,133.0
1665,medium_airport,St. Anthony Airport,51.391899108900006,-56.083099365200006,4000.0,100.0,ASP,122.3
1665,medium_airport,St. Anthony Airport,51.391899108900006,-56.083099365200006,4000.0,100.0,ASP,123.275
1665,medium_airport,St. Anthony Airport,51.391899108900006,-56.083099365200006,4000.0,100.0,ASP,122.3
1666,medium_airport,Tofino / Long Beach Airport,49.079833,-125.77558300000001,4999.0,150.0,CON,132.9
1666,medium_airport,Tofino / Long Beach Airport,49.079833,-125.77558300000001,4999.0,150.0,CON,123.25
1666,medium_airport,Tofino / Long Beach Airport,49.079833,-125.77558300000001,4997.0,100.0,CON,132.9
1666,medium_airport,Tofino / Long Beach Airport,49.079833,-125.77558300000001,4997.0,100.0,CON,123.25
1666,medium_airport,Tofino / Long Beach Airport,49.079833,-125.77558300000001,5000.0,100.0,CON,132.9
1666,medium_airport,Tofino / Long Beach Airport,49.079833,-125.77558300000001,5000.0,100.0,CON,123.25
1667,small_airport,Banff Airport,51.2073404699,-115.541861057,3000.0,190.0,TURF/SNOW,123.3
1667,small_airport,Banff Airport,51.2073404699,-115.541861057,3000.0,190.0,TURF/SNOW,133.75
1667,small_airport,Banff Airport,51.2073404699,-115.541861057,3000.0,190.0,TURF/SNOW,123.55
1668,medium_airport,Kugaaruk Airport,68.534401,-89.808098,5000.0,100.0,GVL,122.1
1668,medium_airport,Kugaaruk Airport,68.534401,-89.808098,5000.0,100.0,GVL,122.1
1669,medium_airport,Baie Comeau Airport,49.13249969482422,-68.20439910888672,6000.0,150.0,ASP,134.65
1669,medium_airport,Baie Comeau Airport,49.13249969482422,-68.20439910888672,6000.0,150.0,ASP,118.3
1669,medium_airport,Baie Comeau Airport,49.13249969482422,-68.20439910888672,6000.0,150.0,ASP,118.3
1670,medium_airport,Bella Coola Airport,52.387501,-126.596001,4200.0,100.0,ASP,122.8
1670,medium_airport,Bella Coola Airport,52.387501,-126.596001,4200.0,100.0,ASP,126.7
1671,medium_airport,Uranium City Airport,59.5614013671875,-108.4810028076172,,,UNK,123.2
1671,medium_airport,Uranium City Airport,59.5614013671875,-108.4810028076172,3930.0,100.0,GVL,123.2
1672,medium_airport,Bonnyville Airport,54.304199,-110.744003,4433.0,75.0,ASP,123.2
1673,medium_airport,CFB Bagotville,48.33060073852539,-70.99639892578125,10000.0,150.0,CON,127.2
1673,medium_airport,CFB Bagotville,48.33060073852539,-70.99639892578125,10000.0,150.0,CON,121.2
1673,medium_airport,CFB Bagotville,48.33060073852539,-70.99639892578125,10000.0,150.0,CON,124.2
1673,medium_airport,CFB Bagotville,48.33060073852539,-70.99639892578125,10000.0,150.0,CON,119.0
1673,medium_airport,CFB Bagotville,48.33060073852539,-70.99639892578125,10000.0,150.0,CON,121.7
1673,medium_airport,CFB Bagotville,48.33060073852539,-70.99639892578125,10000.0,150.0,CON,26.46
1673,medium_airport,CFB Bagotville,48.33060073852539,-70.99639892578125,10000.0,150.0,CON,34.46
1673,medium_airport,CFB Bagotville,48.33060073852539,-70.99639892578125,10000.0,150.0,CON,126.2
1673,medium_airport,CFB Bagotville,48.33060073852539,-70.99639892578125,6000.0,150.0,ASP,127.2
1673,medium_airport,CFB Bagotville,48.33060073852539,-70.99639892578125,6000.0,150.0,ASP,121.2
1673,medium_airport,CFB Bagotville,48.33060073852539,-70.99639892578125,6000.0,150.0,ASP,124.2
1673,medium_airport,CFB Bagotville,48.33060073852539,-70.99639892578125,6000.0,150.0,ASP,119.0
1673,medium_airport,CFB Bagotville,48.33060073852539,-70.99639892578125,6000.0,150.0,ASP,121.7
1673,medium_airport,CFB Bagotville,48.33060073852539,-70.99639892578125,6000.0,150.0,ASP,26.46
1673,medium_airport,CFB Bagotville,48.33060073852539,-70.99639892578125,6000.0,150.0,ASP,34.46
1673,medium_airport,CFB Bagotville,48.33060073852539,-70.99639892578125,6000.0,150.0,ASP,126.2
1674,medium_airport,Baker Lake Airport,64.29889678960001,-96.077796936,4200.0,100.0,GVL,568.0
1674,medium_airport,Baker Lake Airport,64.29889678960001,-96.077796936,4200.0,100.0,GVL,122.1
1675,medium_airport,Campbell River Airport,49.95080184936523,-125.27100372314452,5000.0,150.0,ASP,123.7
1675,medium_airport,Campbell River Airport,49.95080184936523,-125.27100372314452,5000.0,150.0,ASP,122.0
1675,medium_airport,Campbell River Airport,49.95080184936523,-125.27100372314452,5000.0,150.0,ASP,122.0
1675,medium_airport,Campbell River Airport,49.95080184936523,-125.27100372314452,5000.0,150.0,ASP,128.55
1675,medium_airport,Campbell River Airport,49.95080184936523,-125.27100372314452,5000.0,150.0,ASP,122.0
1675,medium_airport,Campbell River Airport,49.95080184936523,-125.27100372314452,5000.0,150.0,ASP,126.7
1678,medium_airport,Brandon Municipal Airport,49.91,-99.951897,2795.0,100.0,ASP,122.1
1678,medium_airport,Brandon Municipal Airport,49.91,-99.951897,2795.0,100.0,ASP,132.25
1678,medium_airport,Brandon Municipal Airport,49.91,-99.951897,2795.0,100.0,ASP,126.7
1678,medium_airport,Brandon Municipal Airport,49.91,-99.951897,2795.0,100.0,ASP,122.1
1678,medium_airport,Brandon Municipal Airport,49.91,-99.951897,6500.0,150.0,ASP,122.1
1678,medium_airport,Brandon Municipal Airport,49.91,-99.951897,6500.0,150.0,ASP,132.25
1678,medium_airport,Brandon Municipal Airport,49.91,-99.951897,6500.0,150.0,ASP,126.7
1678,medium_airport,Brandon Municipal Airport,49.91,-99.951897,6500.0,150.0,ASP,122.1
1678,medium_airport,Brandon Municipal Airport,49.91,-99.951897,3000.0,60.0,GVL,122.1
1678,medium_airport,Brandon Municipal Airport,49.91,-99.951897,3000.0,60.0,GVL,132.25
1678,medium_airport,Brandon Municipal Airport,49.91,-99.951897,3000.0,60.0,GVL,126.7
1678,medium_airport,Brandon Municipal Airport,49.91,-99.951897,3000.0,60.0,GVL,122.1
1682,medium_airport,Calgary / Springbank Airport,51.103099823,-114.374000549,3423.0,100.0,ASP,118.2
1682,medium_airport,Calgary / Springbank Airport,51.103099823,-114.374000549,3423.0,100.0,ASP,127.9
1682,medium_airport,Calgary / Springbank Airport,51.103099823,-114.374000549,3423.0,100.0,ASP,121.8
1682,medium_airport,Calgary / Springbank Airport,51.103099823,-114.374000549,3423.0,100.0,ASP,123.375
1682,medium_airport,Calgary / Springbank Airport,51.103099823,-114.374000549,3423.0,100.0,ASP,118.2
1682,medium_airport,Calgary / Springbank Airport,51.103099823,-114.374000549,3423.0,100.0,ASP,120.7
1682,medium_airport,Calgary / Springbank Airport,51.103099823,-114.374000549,5000.0,98.0,ASP,118.2
1682,medium_airport,Calgary / Springbank Airport,51.103099823,-114.374000549,5000.0,98.0,ASP,127.9
1682,medium_airport,Calgary / Springbank Airport,51.103099823,-114.374000549,5000.0,98.0,ASP,121.8
1682,medium_airport,Calgary / Springbank Airport,51.103099823,-114.374000549,5000.0,98.0,ASP,123.375
1682,medium_airport,Calgary / Springbank Airport,51.103099823,-114.374000549,5000.0,98.0,ASP,118.2
1682,medium_airport,Calgary / Springbank Airport,51.103099823,-114.374000549,5000.0,98.0,ASP,120.7
1683,medium_airport,Lourdes de Blanc Sablon Airport,51.4435997009,-57.1852989197,4500.0,150.0,ASP,122.0
1683,medium_airport,Lourdes de Blanc Sablon Airport,51.4435997009,-57.1852989197,4500.0,150.0,ASP,122.0
1685,medium_airport,Cambridge Bay Airport,69.1081008911,-105.13800048799999,5000.0,150.0,GVL,126.7
1685,medium_airport,Cambridge Bay Airport,69.1081008911,-105.13800048799999,5000.0,150.0,GVL,126.7
1685,medium_airport,Cambridge Bay Airport,69.1081008911,-105.13800048799999,5000.0,150.0,GVL,122.1
1685,medium_airport,Cambridge Bay Airport,69.1081008911,-105.13800048799999,5000.0,150.0,GVL,22.89
1685,medium_airport,Cambridge Bay Airport,69.1081008911,-105.13800048799999,5000.0,150.0,GVL,122.1
1686,medium_airport,Cornwall Regional Airport,45.09280014038086,-74.56330108642578,3500.0,100.0,ASP,135.25
1686,medium_airport,Cornwall Regional Airport,45.09280014038086,-74.56330108642578,3500.0,100.0,ASP,122.775
1687,medium_airport,Nanaimo Airport,49.054970224899996,-123.869862556,6602.0,150.0,ASP,133.95
1687,medium_airport,Nanaimo Airport,49.054970224899996,-123.869862556,6602.0,150.0,ASP,122.1
1687,medium_airport,Nanaimo Airport,49.054970224899996,-123.869862556,6602.0,150.0,ASP,128.425
1687,medium_airport,Nanaimo Airport,49.054970224899996,-123.869862556,6602.0,150.0,ASP,122.1
1687,medium_airport,Nanaimo Airport,49.054970224899996,-123.869862556,6602.0,150.0,ASP,126.7
1688,medium_airport,Centralia / James T. Field Memorial Aerodrome,43.285599,-81.508301,5012.0,100.0,ASP,122.8
1688,medium_airport,Centralia / James T. Field Memorial Aerodrome,43.285599,-81.508301,4400.0,150.0,ASP,122.8
1689,medium_airport,Castlegar/West Kootenay Regional Airport,49.296398162799996,-117.63200378399999,5300.0,150.0,ASP,122.1
1689,medium_airport,Castlegar/West Kootenay Regional Airport,49.296398162799996,-117.63200378399999,5300.0,150.0,ASP,134.2
1689,medium_airport,Castlegar/West Kootenay Regional Airport,49.296398162799996,-117.63200378399999,5300.0,150.0,ASP,126.7
1689,medium_airport,Castlegar/West Kootenay Regional Airport,49.296398162799996,-117.63200378399999,5300.0,150.0,ASP,122.1
1690,medium_airport,Miramichi Airport,47.007801,-65.449203,5200.0,150.0,ASP,123.7
1690,medium_airport,Miramichi Airport,47.007801,-65.449203,5200.0,150.0,ASP,122.7
1690,medium_airport,Miramichi Airport,47.007801,-65.449203,10006.0,150.0,ASP,123.7
1690,medium_airport,Miramichi Airport,47.007801,-65.449203,10006.0,150.0,ASP,122.7
1690,medium_airport,Miramichi Airport,47.007801,-65.449203,7500.0,150.0,ASP,123.7
1690,medium_airport,Miramichi Airport,47.007801,-65.449203,7500.0,150.0,ASP,122.7
1690,medium_airport,Miramichi Airport,47.007801,-65.449203,5513.0,150.0,ASP,123.7
1690,medium_airport,Miramichi Airport,47.007801,-65.449203,5513.0,150.0,ASP,122.7
1364,small_airport,Chatham Kent Airport,42.3064002991,-82.0819015503,5000.0,75.0,ASP,132.25
1364,small_airport,Chatham Kent Airport,42.3064002991,-82.0819015503,5000.0,75.0,ASP,123.2
1691,medium_airport,Charlo Airport,47.990798999999996,-66.330299,6000.0,150.0,ASP,122.2
1691,medium_airport,Charlo Airport,47.990798999999996,-66.330299,6000.0,150.0,ASP,122.2
1691,medium_airport,Charlo Airport,47.990798999999996,-66.330299,6000.0,150.0,ASP,134.25
1691,medium_airport,Charlo Airport,47.990798999999996,-66.330299,6000.0,150.0,ASP,126.7
1692,medium_airport,Cochrane Airport,49.10559844970703,-81.01360321044922,4500.0,100.0,ASP,122.8
1693,medium_airport,Kugluktuk Airport,67.816704,-115.143997,5500.0,100.0,GVL,122.1
1693,medium_airport,Kugluktuk Airport,67.816704,-115.143997,5500.0,100.0,GVL,122.1
1694,medium_airport,Blue River Airport,52.11669921875,-119.28299713134766,5000.0,60.0,ASP,123.2
1695,medium_airport,Chetwynd Airport,55.68719863891602,-121.6269989013672,4484.0,100.0,ASP,123.2
1695,medium_airport,Chetwynd Airport,55.68719863891602,-121.6269989013672,4484.0,100.0,ASP,126.7
1698,small_airport,Coronation Airport,52.0750007629,-111.444999695,3000.0,75.0,ASP,122.8
1699,small_airport,Chilliwack Airport,49.1528015137,-121.93900299100001,3990.0,75.0,ASP,122.7
1701,medium_airport,Clyde River Airport,70.4860992432,-68.5167007446,3500.0,100.0,GVL,122.1
1701,medium_airport,Clyde River Airport,70.4860992432,-68.5167007446,3500.0,100.0,GVL,124.6
1701,medium_airport,Clyde River Airport,70.4860992432,-68.5167007446,3500.0,100.0,GVL,122.1
1702,small_airport,Fairmont Hot Springs Airport,50.330299377399996,-115.87300109899999,6003.0,100.0,ASP,123.2
1702,small_airport,Fairmont Hot Springs Airport,50.330299377399996,-115.87300109899999,6003.0,100.0,ASP,126.7
1703,medium_airport,Dawson City Airport,64.04309844970703,-139.12800598144528,5000.0,100.0,GVL,122.1
1703,medium_airport,Dawson City Airport,64.04309844970703,-139.12800598144528,5000.0,100.0,GVL,126.7
1703,medium_airport,Dawson City Airport,64.04309844970703,-139.12800598144528,5000.0,100.0,GVL,122.1
1704,medium_airport,Burwash Airport,61.37110137939453,-139.04100036621094,5000.0,100.0,GVL,122.1
1704,medium_airport,Burwash Airport,61.37110137939453,-139.04100036621094,5000.0,100.0,GVL,128.7
1704,medium_airport,Burwash Airport,61.37110137939453,-139.04100036621094,5000.0,100.0,GVL,126.7
1704,medium_airport,Burwash Airport,61.37110137939453,-139.04100036621094,5000.0,100.0,GVL,122.1
1705,medium_airport,Princeton Airport,49.468101501499994,-120.51100158700001,3932.0,75.0,ASP,123.2
1705,medium_airport,Princeton Airport,49.468101501499994,-120.51100158700001,3932.0,75.0,ASP,135.0
1705,medium_airport,Princeton Airport,49.468101501499994,-120.51100158700001,3932.0,75.0,ASP,125.85
1706,medium_airport,Deer Lake Airport,49.21080017089844,-57.39139938354492,8005.0,150.0,ASP,134.6
1706,medium_airport,Deer Lake Airport,49.21080017089844,-57.39139938354492,8005.0,150.0,ASP,122.2
1706,medium_airport,Deer Lake Airport,49.21080017089844,-57.39139938354492,8005.0,150.0,ASP,126.7
1706,medium_airport,Deer Lake Airport,49.21080017089844,-57.39139938354492,8005.0,150.0,ASP,122.2
1708,small_airport,Dease Lake Airport,58.4221992493,-130.031997681,6000.0,90.0,ASP,123.2
1708,small_airport,Dease Lake Airport,58.4221992493,-130.031997681,6000.0,90.0,ASP,134.05
1708,small_airport,Dease Lake Airport,58.4221992493,-130.031997681,6000.0,90.0,ASP,126.7
1710,medium_airport,Dauphin Barker Airport,51.10079956054688,-100.052001953125,2000.0,60.0,GVL,122.3
1710,medium_airport,Dauphin Barker Airport,51.10079956054688,-100.052001953125,2000.0,60.0,GVL,128.6
1710,medium_airport,Dauphin Barker Airport,51.10079956054688,-100.052001953125,2000.0,60.0,GVL,122.3
1710,medium_airport,Dauphin Barker Airport,51.10079956054688,-100.052001953125,2700.0,75.0,ASP,122.3
1710,medium_airport,Dauphin Barker Airport,51.10079956054688,-100.052001953125,2700.0,75.0,ASP,128.6
1710,medium_airport,Dauphin Barker Airport,51.10079956054688,-100.052001953125,2700.0,75.0,ASP,122.3
1710,medium_airport,Dauphin Barker Airport,51.10079956054688,-100.052001953125,5000.0,150.0,ASP,122.3
1710,medium_airport,Dauphin Barker Airport,51.10079956054688,-100.052001953125,5000.0,150.0,ASP,128.6
1710,medium_airport,Dauphin Barker Airport,51.10079956054688,-100.052001953125,5000.0,150.0,ASP,122.3
1711,medium_airport,Dolbeau St Felicien Airport,48.778499603271,-72.375,4971.0,100.0,ASP,126.7
1711,medium_airport,Dolbeau St Felicien Airport,48.778499603271,-72.375,4971.0,100.0,ASP,122.7
1713,medium_airport,Dawson Creek Airport,55.7422981262207,-120.18299865722656,5000.0,150.0,ASP,122.2
1713,medium_airport,Dawson Creek Airport,55.7422981262207,-120.18299865722656,5000.0,150.0,ASP,122.2
1716,medium_airport,Huronia Airport,44.6833000183,-79.9282989502,3998.0,75.0,ASP,124.025
1716,medium_airport,Huronia Airport,44.6833000183,-79.9282989502,3998.0,75.0,ASP,122.85
1717,large_airport,Edmonton International Airport,53.309700012200004,-113.580001831,11000.0,200.0,ASP,118.3
1717,large_airport,Edmonton International Airport,53.309700012200004,-113.580001831,11000.0,200.0,ASP,118.3
1717,large_airport,Edmonton International Airport,53.309700012200004,-113.580001831,11000.0,200.0,ASP,120.5
1717,large_airport,Edmonton International Airport,53.309700012200004,-113.580001831,11000.0,200.0,ASP,128.0
1717,large_airport,Edmonton International Airport,53.309700012200004,-113.580001831,11000.0,200.0,ASP,124.1
1717,large_airport,Edmonton International Airport,53.309700012200004,-113.580001831,11000.0,200.0,ASP,133.65
1717,large_airport,Edmonton International Airport,53.309700012200004,-113.580001831,11000.0,200.0,ASP,122.5
1717,large_airport,Edmonton International Airport,53.309700012200004,-113.580001831,11000.0,200.0,ASP,121.7
1717,large_airport,Edmonton International Airport,53.309700012200004,-113.580001831,11000.0,200.0,ASP,122.95
1717,large_airport,Edmonton International Airport,53.309700012200004,-113.580001831,11000.0,200.0,ASP,123.0
1717,large_airport,Edmonton International Airport,53.309700012200004,-113.580001831,11000.0,200.0,ASP,118.3
1717,large_airport,Edmonton International Airport,53.309700012200004,-113.580001831,10200.0,200.0,ASP,118.3
1717,large_airport,Edmonton International Airport,53.309700012200004,-113.580001831,10200.0,200.0,ASP,118.3
1717,large_airport,Edmonton International Airport,53.309700012200004,-113.580001831,10200.0,200.0,ASP,120.5
1717,large_airport,Edmonton International Airport,53.309700012200004,-113.580001831,10200.0,200.0,ASP,128.0
1717,large_airport,Edmonton International Airport,53.309700012200004,-113.580001831,10200.0,200.0,ASP,124.1
1717,large_airport,Edmonton International Airport,53.309700012200004,-113.580001831,10200.0,200.0,ASP,133.65
1717,large_airport,Edmonton International Airport,53.309700012200004,-113.580001831,10200.0,200.0,ASP,122.5
1717,large_airport,Edmonton International Airport,53.309700012200004,-113.580001831,10200.0,200.0,ASP,121.7
1717,large_airport,Edmonton International Airport,53.309700012200004,-113.580001831,10200.0,200.0,ASP,122.95
1717,large_airport,Edmonton International Airport,53.309700012200004,-113.580001831,10200.0,200.0,ASP,123.0
1717,large_airport,Edmonton International Airport,53.309700012200004,-113.580001831,10200.0,200.0,ASP,118.3
1718,medium_airport,Arviat Airport,61.0942001343,-94.0708007812,4000.0,100.0,GVL,128.7
1718,medium_airport,Arviat Airport,61.0942001343,-94.0708007812,4000.0,100.0,GVL,122.1
1719,medium_airport,Elliot Lake Municipal Airport,46.351398468,-82.5614013672,4500.0,100.0,ASP,135.4
1719,medium_airport,Elliot Lake Municipal Airport,46.351398468,-82.5614013672,4500.0,100.0,ASP,123.0
1720,medium_airport,Manitoulin East Municipal Airport,45.84280014038086,-81.85810089111328,3500.0,100.0,ASP,135.4
1720,medium_airport,Manitoulin East Municipal Airport,45.84280014038086,-81.85810089111328,3500.0,100.0,ASP,122.8
1721,medium_airport,Estevan Airport,49.210300445600005,-102.96600341799999,5000.0,100.0,ASP,123.0
1721,medium_airport,Estevan Airport,49.210300445600005,-102.96600341799999,3000.0,75.0,ASP,123.0
1723,small_airport,Edmundston Airport,47.4906005859375,-68.48190307617189,4499.0,75.0,ASP,122.8
1724,medium_airport,Edson Airport,53.5788993835,-116.46499633799999,6000.0,100.0,ASP,123.2
1724,medium_airport,Edson Airport,53.5788993835,-116.46499633799999,6000.0,100.0,ASP,128.75
1725,small_airport,Eureka Airport,79.9946975708,-85.814201355,4836.0,150.0,GVL,122.8
1726,medium_airport,Inuvik Mike Zubko Airport,68.30419921880001,-133.483001709,6000.0,150.0,ASP,128.5
1726,medium_airport,Inuvik Mike Zubko Airport,68.30419921880001,-133.483001709,6000.0,150.0,ASP,122.3
1726,medium_airport,Inuvik Mike Zubko Airport,68.30419921880001,-133.483001709,6000.0,150.0,ASP,132.4
1726,medium_airport,Inuvik Mike Zubko Airport,68.30419921880001,-133.483001709,6000.0,150.0,ASP,122.3
1726,medium_airport,Inuvik Mike Zubko Airport,68.30419921880001,-133.483001709,6000.0,150.0,ASP,123.375
1726,medium_airport,Inuvik Mike Zubko Airport,68.30419921880001,-133.483001709,6000.0,150.0,ASP,122.3
1727,medium_airport,Amos/Magny Airport,48.563903,-78.249702,5000.0,100.0,ASP,125.9
1727,medium_airport,Amos/Magny Airport,48.563903,-78.249702,5000.0,100.0,ASP,126.7
1727,medium_airport,Amos/Magny Airport,48.563903,-78.249702,5000.0,100.0,ASP,122.8
1729,medium_airport,Iqaluit Airport,63.756402,-68.555801,8605.0,200.0,ASP,122.925
1729,medium_airport,Iqaluit Airport,63.756402,-68.555801,8605.0,200.0,ASP,122.2
1729,medium_airport,Iqaluit Airport,63.756402,-68.555801,8605.0,200.0,ASP,126.9
1729,medium_airport,Iqaluit Airport,63.756402,-68.555801,8605.0,200.0,ASP,122.2
1729,medium_airport,Iqaluit Airport,63.756402,-68.555801,8605.0,200.0,ASP,134.55
1729,medium_airport,Iqaluit Airport,63.756402,-68.555801,8605.0,200.0,ASP,123.275
1729,medium_airport,Iqaluit Airport,63.756402,-68.555801,8605.0,200.0,ASP,122.2
1730,medium_airport,Fredericton Airport,45.86890029907226,-66.53720092773439,8005.0,200.0,ASP,119.0
1730,medium_airport,Fredericton Airport,45.86890029907226,-66.53720092773439,8005.0,200.0,ASP,124.3
1730,medium_airport,Fredericton Airport,45.86890029907226,-66.53720092773439,8005.0,200.0,ASP,119.0
1730,medium_airport,Fredericton Airport,45.86890029907226,-66.53720092773439,6000.0,200.0,ASP,119.0
1730,medium_airport,Fredericton Airport,45.86890029907226,-66.53720092773439,6000.0,200.0,ASP,124.3
1730,medium_airport,Fredericton Airport,45.86890029907226,-66.53720092773439,6000.0,200.0,ASP,119.0
1731,small_airport,Brantford Municipal Airport,43.13140106201172,-80.34249877929688,5000.0,100.0,ASP,128.27
1731,small_airport,Brantford Municipal Airport,43.13140106201172,-80.34249877929688,5000.0,100.0,ASP,122.825
1731,small_airport,Brantford Municipal Airport,43.13140106201172,-80.34249877929688,2600.0,100.0,ASP,128.27
1731,small_airport,Brantford Municipal Airport,43.13140106201172,-80.34249877929688,2600.0,100.0,ASP,122.825
1731,small_airport,Brantford Municipal Airport,43.13140106201172,-80.34249877929688,2600.0,100.0,ASP,128.27
1731,small_airport,Brantford Municipal Airport,43.13140106201172,-80.34249877929688,2600.0,100.0,ASP,122.825
1732,medium_airport,Forestville Airport,48.74610137939453,-69.09719848632811,5000.0,100.0,ASP,123.2
1734,medium_airport,La Macaza / Mont-Tremblant International Inc Airport,46.409400939899996,-74.7799987793,5587.0,100.0,ASP,122.7
1734,medium_airport,La Macaza / Mont-Tremblant International Inc Airport,46.409400939899996,-74.7799987793,5587.0,100.0,ASP,133.9
1735,medium_airport,Flin Flon Airport,54.6781005859375,-101.68199920654295,5000.0,150.0,ASP,122.0
1735,medium_airport,Flin Flon Airport,54.6781005859375,-101.68199920654295,5000.0,150.0,ASP,122.0
1736,medium_airport,Fort Resolution Airport,61.1808013916,-113.690002441,4000.0,100.0,GVL,122.1
1736,medium_airport,Fort Resolution Airport,61.1808013916,-113.690002441,4000.0,100.0,GVL,122.1
1737,medium_airport,Fort Simpson Airport,61.76020050048828,-121.23699951171876,6000.0,150.0,ASP,135.4
1737,medium_airport,Fort Simpson Airport,61.76020050048828,-121.23699951171876,6000.0,150.0,ASP,122.2
1737,medium_airport,Fort Simpson Airport,61.76020050048828,-121.23699951171876,6000.0,150.0,ASP,126.7
1739,medium_airport,Texada Gillies Bay Airport,49.69419860839844,-124.51799774169922,3000.0,75.0,ASP,122.7
1740,medium_airport,Goderich Airport,43.766899108900006,-81.7106018066,1870.0,80.0,GRS,135.3
1740,medium_airport,Goderich Airport,43.766899108900006,-81.7106018066,1870.0,80.0,GRS,122.7
1740,medium_airport,Goderich Airport,43.766899108900006,-81.7106018066,3000.0,50.0,ASP,135.3
1740,medium_airport,Goderich Airport,43.766899108900006,-81.7106018066,3000.0,50.0,ASP,122.7
1740,medium_airport,Goderich Airport,43.766899108900006,-81.7106018066,5000.0,100.0,ASP,135.3
1740,medium_airport,Goderich Airport,43.766899108900006,-81.7106018066,5000.0,100.0,ASP,122.7
1741,medium_airport,Golden Airport,51.299196,-116.98200200000001,4500.0,75.0,ASP,126.7
1741,medium_airport,Golden Airport,51.299196,-116.98200200000001,4500.0,75.0,ASP,122.8
1742,medium_airport,Fort Good Hope Airport,66.24079895019531,-128.6510009765625,3000.0,98.0,GVL,122.1
1742,medium_airport,Fort Good Hope Airport,66.24079895019531,-128.6510009765625,3000.0,98.0,GVL,126.7
1742,medium_airport,Fort Good Hope Airport,66.24079895019531,-128.6510009765625,3000.0,98.0,GVL,122.1
